Temperature (K), B_2V
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
136,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
137,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
138,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
139,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
140,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
141,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
142,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
143,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
144,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
145,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
146,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
147,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
148,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
149,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
150,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
151,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
152,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
153,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
154,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
155,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
156,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
157,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
158,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
159,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
160,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
161,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
162,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
163,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
164,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
165,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
166,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
167,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
168,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
169,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
170,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
171,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
172,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
173,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
174,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
175,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
176,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
177,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
178,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
179,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
180,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
181,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
182,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
183,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
184,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
185,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
186,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
187,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
188,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
189,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
190,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
191,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
192,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
193,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
194,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
195,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
196,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
197,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
198,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
199,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
200,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
201,49383598972523193460326400
202,49383598972523193460326400
202,49383598972523193460326400
202,49383598972523193460326400
