Temperature (K), B_2V
426,3202202823433692974678016
426,3209630962385399131930624
426,3217055595600346628489216
426,3224476725428481186332672
426,3231894354217750830776320
426,3239308484313847118692352
426,3246719118060552493989888
426,3254126257799601238048768
427,3261529905870463110742016
427,3268930064610710033268736
427,3276326736355832478302208
427,3283719923439230343184384
427,3291109628192226908569600
427,3298495852944153127157760
427,3305878600022283736055808
427,3313257871751751357431808
427,3320633670455727960883200
427,3328005998455400167374848
427,3335374858069746447810560
427,3342740251615783009910784
428,3350102181408556282019840
428,3357460649760961450737664
428,3364815658983900300967936
428,3372167211386318260011008
428,3379515309274981059264512
428,3386859954954802225479680
428,3394201150728526863794176
428,3401538898896930836840448
428,3408873201758832039034880
428,3416204061610845046571008
428,3423531480747833699598336
429,3430855461462420402208768
429,3438176006045237914894336
429,3445493116785140881686528
429,3452806795968686139113472
429,3460117045880589056475136
429,3467423868803477648965632
429,3474727267018026258530304
429,3482027242802951795769344
429,3489323798434909050109952
429,3496616936188551893090304
429,3503906658336609514029056
430,3511192967149663618596864
430,3518475864896561819418624
430,3525755353843999413633024
430,3533031436256639105105920
430,3540304114397276360671232
430,3547573390526707876757504
430,3554839266903778824028160
430,3562101745785212122431488
430,3569360829425854328078336
430,3576616520078713214205952
430,3583868819994587330248704
430,3591117731422488519245824
431,3598363256609399252189184
431,3605605397800270480539648
431,3612844157238232089624576
431,3620079537164391035174912
431,3627311539817823290261504
431,3634540167435813826592768
431,3641765422253527512645632
431,3648987306504327478116352
431,3656205822419476613693440
431,3663420972228436071284736
431,3670632758158648905039872
432,3677841182435629191921664
432,3685046247282926598225920
432,3692247954922249859891200
432,3699446307573248276037632
432,3706641307453733973524480
432,3713832956779465547972608
432,3721021257764476091891712
432,3728206212620716712394752
432,3735387823558226182406144
432,3742566092785094433439744
432,3749741022507676230221824
432,3756912614930235762147328
433,3764080872255057775558656
433,3771245796682702050557952
433,3778407390411727449358336
433,3785565655638779426242560
433,3792720594558636198461440
433,3799872209364069696667648
433,3807020502246081251246080
433,3814165475393667516596224
433,3821307130993945025183744
433,3828445471232244139950080
433,3835580498291813238439936
434,3842712214354176268828672
434,3849840621598855187660800
434,3856965722203476260290560
434,3864087518343852202131456
434,3871206012193947818917888
434,3878321205925712502980608
434,3885433101709280486096896
434,3892541701712941311590400
434,3899647008103087220981760
434,3906749023044080010002432
434,3913847748698787899506688
434,3920943187227738890043392
435,3928035340790008209473536
435,3935124211542447366340608
435,3942209801640340206125056
435,3949292113236974488256512
435,3956371148483729396072448
435,3963446909530250556735488
435,3970519398524173015842816
435,3977588617611445507457024
435,3984654568935989004206080
435,3991717254640073063792640
435,3998776676863921765744640
436,4005832837746039055187968
436,4012885739423022985510912
436,4019935384029702620446720
436,4026981773698938854965248
436,4034024910561903051276288
436,4041064796747796792213504
436,4048101434384089715048448
436,4055134825596337512251392
436,4062164972508315075477504
436,4069191877242017569308672
436,4076215541917439240437760
437,4083235968652885876539392
437,4090253159564916287340544
437,4097267116768042730651648
437,4104277842375118533165056
437,4111285338497196893405184
437,4118289607243376799776768
437,4125290650721094014599168
437,4132288471035889682743296
437,4139283070291460260626432
437,4146274450589846494773248
437,4153262614031080697626624
437,4160247562713594769440768
438,4167229298733785332842496
438,4174207824186533960744960
438,4181183141164647219986432
438,4188155251759350592569344
438,4195124158059923403440128
438,4202089862153937728045056
438,4209052366127164976791552
438,4216011672063584484982784
438,4222967782045282581086208
438,4229920698152741960155136
438,4236870422464613513691136
439,4243816957057666937520128
439,4250760304006992595255296
439,4257700465385820592799744
439,4264637443265730158002176
439,4271571239716380131459072
439,4278501856805747874070528
439,4285429296600021892857856
439,4292353561163651233087488
439,4299274652559326150918144
439,4306192572847821883965440
439,4313107324088385198358528
439,4320018908338292543979520
440,4326927327653232306552832
440,4333832584086954230939648
440,4340734679691715560865792
440,4347633616517745241751552
440,4354529396613707777179648
440,4361422022026352652189696
440,4368311494800922892042240
440,4375197816980667046559744
440,4382080990607234327117824
440,4388961017720472743182336
440,4395837900358569762488320
441,4402711640557870311800832
441,4409582240353025490157568
441,4416449701776984515805184
441,4423314026860978083201024
441,4430175217634382534672384
441,4437033276125001180774400
441,4443888204358778148093952
441,4450740004360068962189312
441,4457588678151340973621248
441,4464434227753485279952896
441,4471276655185623989092352
441,4478115962465117198614528
442,4484952151607745531871232
442,4491785224627372446187520
442,4498615183536275482214400
442,4505442030344986276397056
442,4512265767062413504413696
442,4519086395695641017712640
442,4525903918250124875137024
442,4532718336729553219616768
442,4539529653135915534516224
442,4546337869469656188715008
442,4553142987729248697974784
443,4559945009911756755042304
443,4566743938012286084448256
443,4573539774024482121842688
443,4580332519940172994838528
443,4587122177749462938550272
443,4593908749440872418902016
443,4600692237001272634376192
443,4607472642415596679462912
443,4614249967667406480343040
443,4621024214738384915005440
443,4627795385608612301766656
444,4634563482256488552988672
444,4641328506658742301884416
444,4648090460790345540042752
444,4654849346624751451242496
444,4661605166133642082123776
444,4668357921287011020308480
444,4675107614053275600420864
444,4681854246399094367977472
444,4688597820289578069655552
444,4695338337688035176480768
444,4702075800556233339961344
444,4708810210854201823592448
445,4715541570540395248484352
445,4722269881571544880119808
445,4728995145902748822667264
445,4735717365487496715042816
445,4742436542277553229922304
445,4749152678223083701534720
445,4755865775272613860343808
445,4762575835373038422982656
445,4769282860469536803520512
445,4775986852505711089287168
445,4782687813423555976101888
446,4789385745163317571223552
446,4796080649663779008675840
446,4802772528861909872541696
446,4809461384693143222353920
446,4816147219091208626241536
446,4822830033988320065748992
446,4829509831315068561653760
446,4836186613000334127136768
446,4842860380971304021393408
446,4849531137153718099640320
446,4856198883471662654685184
446,4862863621847480222613504
447,4869525354202014395924480
447,4876184082454514260508672
447,4882839808522503399145472
447,4889492534321977459998720
447,4896142261767289266241536
447,4902788992771244379078656
447,4909432729244967953760256
447,4916073473097971311575040
447,4922711226238171267203072
447,4929345990572058706182144
447,4935977768004205737410560
448,4942606560437967920300032
448,4949232369774642451185664
448,4955855197914382991360000
448,4962475046755466301407232
448,4969091918194726032900096
448,4975705814127276776751104
448,4982316736446791088603136
448,4988924687045227832147968
448,4995529667813081287229440
448,5002131680639076207165440
448,5008730727410555439546368
448,5015326810013240481808384
449,5021919930331175646658560
449,5028510090246913819410432
449,5035097291641416599994368
449,5041681536394071482826752
449,5048262826382673603198976
449,5054841163483506267914240
449,5061416549571221769945088
449,5067988986518932656488448
449,5074558476198150525681664
449,5081125020478928834265088
449,5087688621229626674380800
450,5094249280317135333097472
450,5100806999606793466806272
450,5107361780962258252201984
450,5113913626245791001608192
450,5120462537318091806736384
450,5127008516038114855092224
450,5133551564263435649679360
450,5140091683850138266107904
450,5146628876652583424360448
450,5153163144523654375669760
450,5159694489314779451097088
451,5166222912875697985814528
451,5172748417054716943400960
451,5179271003698569181921280
451,5185790674652432781279232
451,5192307431759994393985024
451,5198821276863425622835200
451,5205332211803232697057280
451,5211840238418467999449088
451,5218345358546775163535360
451,5224847574024057287344128
451,5231346886684867775430656
451,5237843298362146198388736
452,5244336810887304192196608
452,5250827426090256596729856
452,5257315145799424676986880
452,5263799971841592241684480
452,5270281906042294337798144
452,5276760950225209512689664
452,5283237106212755740819456
452,5289710375825726425268224
452,5296180760883375223341056
452,5302648263203587845259264
452,5309112884602594291351552
453,5315574626895255541121024
453,5322033491894762905534464
453,5328489481412918273638400
453,5334942597260032107085824
453,5341392841244885859172352
453,5347840215174733048578048
453,5354284720855340061556736
453,5360726360091047355219968
453,5367165134684592290136064
453,5373601046437349648498688
453,5380034097149080378540032
453,5386464288618132384251904
454,5392891622641269800435712
454,5399316101014006926409728
454,5405737725530103567351808
454,5412156497981906484199424
454,5418572420160407375708160
454,5424985493855000212799488
454,5431395720853627267448832
454,5437803102942707171983360
454,5444207641907337856286720
454,5450609339531009858732032
454,5457008197595687930560512
455,5463404217882096651206656
455,5469797402169209327190016
455,5476187752234726880968704
455,5482575269854873839992832
455,5488959956804309216133120
455,5495341814856281124503552
455,5501720845782597792432128
455,5508097051353552397533184
455,5514470433338087350206464
455,5520840993503536595599360
455,5527208733615890827837440
455,5533573655439679378423808
456,5539935760737882169409536
456,5546295051272211033751552
456,5552651528802738200641536
456,5559005195088157214769152
456,5565356051885776493871104
456,5571704100951367931133952
456,5578049344039297891696640
456,5584391782902505737814016
456,5590731419292555368464384
456,5597068254959317391769600
456,5603402291651558609256448
457,5609733531116387965075456
457,5616061975099508875329536
457,5622387625345281505099776
457,5628710483596578887041024
457,5635030551594779405189120
457,5641347831079917118816256
457,5647662323790716122169344
457,5653974031464126688002048
457,5660282955835996356214784
457,5666589098640665133187072
457,5672892461610904288493568
458,5679193046478334040473600
458,5685490854972894201511936
458,5691785888823257568641024
458,5698078149756620543885312
458,5704367639498797623541760
458,5710654359774255757918208
458,5716938312305892086775808
458,5723219498815251908919296
458,5729497921022598475415552
458,5735773580646595162013696
458,5742046479404641550336000
458,5748316619012652237062144
459,5754584001185169576820736
459,5760848627635305700130816
459,5767110500074894984740864
459,5773369620214204145336320
459,5779625989762151276871680
459,5785879610426376721530880
459,5792130483912966043336704
459,5798378611926680882642944
459,5804623996170927817621504
459,5810866638347643473887232
459,5817106540157442700869632
460,5823343703299544483627008
460,5829578129471709665820672
460,5835809820370467509239808
460,5842038777690731294228480
460,5848265003126304052084736
460,5854488498369381422596096
460,5860709265110929611161600
460,5866927305040389036048384
460,5873142619846080202801152
460,5879355211214582007726080
460,5885565080831473693491200
460,5891772230380701341450240
461,5897976661544963344957440
461,5904178376005534315708416
461,5910377375442291927285760
461,5916573661533915557396480
461,5922767235957520141910016
461,5928958100388908504186880
461,5935146256502704499064832
461,5941331705971866607812608
461,5947514450468187228078080
461,5953694491662032828366848
461,5959871831222509304283136
462,5966046470817263336292352
462,5972218412112582247710720
462,5978387656773507821338624
462,5984554206463602223742976
462,5990718062845204629553152
462,5996879227579129500008448
462,6003037702325054203756544
462,6009193488741189378113536
462,6015346588484423884210176
462,6021497003210250718806016
462,6027644734572910895693824
462,6033789784225273186615296
463,6039932153818845932421120
463,6046071845003792075456512
463,6052208859428980699168768
463,6058343198741993470558208
463,6064474864588888416976896
463,6070603858614590768152576
463,6076730182462572981125120
463,6082853837775081299771392
463,6088974826192932817600512
463,6095093149355609967034368
463,6101208808901436613066752
464,6107321806467163588919296
464,6113432143688520599339008
464,6119539822199535468281856
464,6125644843633295421865984
464,6131747209621285663408128
464,6137846921793822091378688
464,6143943981779917081673728
464,6150038391207197883236352
464,6156130151701954936438784
464,6162219264889226698686464
464,6168305732392752399777792
465,6174389555834902248685568
465,6180470736836817019994112
465,6186549277018227665272832
465,6192625177997664692731904
465,6198698441392239123890176
465,6204769068817915223998464
465,6210837061889194821943296
465,6216902422219341722288128
465,6222965151420397811400704
465,6229025251102971530313728
465,6235082722876461213024256
465,6241137568348921942507520
466,6247189789127186883543040
466,6253239386816739507437568
466,6259286363021769426599936
466,6265330719345207828021248
466,6271372457388635131478016
466,6277411578752439903322112
466,6283448085035658868948992
466,6289481977836025231179776
466,6295513258750065307025408
466,6301541929372915991576576
466,6307567991298584603525120
467,6313591446119636426293248
467,6319612295427443816136704
467,6325630540812134662537216
467,6331646183862452801765376
467,6337659226165970617761792
467,6343669669308883957448704
467,6349677514876295598571520
467,6355682764451838366318592
467,6361685419617975781031936
467,6367685481955796973518848
467,6373682953045393568432128
467,6379677834465256241364992
468,6385670127792813737246720
468,6391659834604181614755840
468,6397646956474237408247808
468,6403631494976546539569152
468,6409613451683434258759680
468,6415592828165987791536128
468,6421569625993992988524544
468,6427543846736061026795520
468,6433515491959450168721408
468,6439484563230290174017536
468,6445451062113281652031488
469,6451414990172063281446912
469,6457376348968846738063360
469,6463335140064743112310784
469,6469291365019620101586944
469,6475245025391893704343552
469,6481196122738959864299520
469,6487144658616903486406656
469,6493090634580502731816960
469,6499034052183364309352448
469,6504974912977851534802944
469,6510913218515047823704064
469,6516848970344911310159872
470,6522782170015923733266432
470,6528712819075632676732928
470,6534640919070118992936960
470,6540566471544359727661056
470,6546489478042016592953344
470,6552409940105657157943296
470,6558327859276396219072512
470,6564243237094331739275264
470,6570156075098238831558656
470,6576066374825711492923392
470,6581974137813027312893952
471,6587879365595359000657920
471,6593782059706631577403392
471,6599682221679431108263936
471,6605579853045309644996608
471,6611474955334424448729088
471,6617367530075907357147136
471,6623257578797466426277888
471,6629145103025738117808128
471,6635030104286111205425152
471,6640912584102756839587840
471,6646792543998607072690176
472,6652669985495470823178240
472,6658544910113819127185408
472,6664417319373048205279232
472,6670287214791216395714560
472,6676154597885345875886080
472,6682019470171061885075456
472,6687881833162968534089728
472,6693741688374296617943040
472,6699599037317224664662016
472,6705453881502709284077568
472,6711306222440342360162304
472,6717156061638761220407296
473,6723003400605285711085568
473,6728848240845999801630720
473,6734690583865877212430336
473,6740530431168667598192640
473,6746367784256998553419776
473,6752202644632094292049920
473,6758035013794268494954496
473,6763864893242441126117376
473,6769692284474513168531456
473,6775517188987046649135104
473,6781339608275434290020352
474,6787159543834015472549888
474,6792976997155862562734080
474,6798791969732846409482240
474,6804604463055757677428736
474,6810414478614030895284224
474,6816222017896086979477504
474,6822027082389177541591040
474,6827829673579207720960000
474,6833629792951106625601536
474,6839427441988486956056576
474,6845222622173882302332928
474,6851015334988654802108416
475,6856805581912889914032128
475,6862593364425675590598656
475,6868378684004761901989888
475,6874161542126883158622208
475,6879941940267456189693952
475,6885719879900894949539840
475,6891495362500394695524352
475,6897268389537867563532288
475,6903038962484273280450560
475,6908807082809227248402432
475,6914572751981387091804160
476,6920335971467959809867776
476,6926096742735395413819392
476,6931855067248593431691264
476,6937610946471586881863680
476,6943364381867051573051392
476,6949115374896718421164032
476,6954863927020999787151360
476,6960610039699235363880960
476,6966353714389605203050496
476,6972094952549130788929536
476,6977833755633691144486912
476,6983570125098088329641984
477,6989304062395921813471232
477,6995035568979569146855424
477,7000764646300416816971776
477,7006491295808683079892992
477,7012215518953348167368704
477,7017937317182313200615424
477,7023656691942378715480064
477,7029373644679195270316032
477,7035088176837245192372224
477,7040800289859926329655296
477,7046509985189438234296320
478,7052217264266908864086016
478,7057922128532329084223488
478,7063624579424535487447040
478,7069324618381316694474752
478,7075022246839157803450368
478,7080717466233675255382016
478,7086410277999056340910080
478,7092100683568688413016064
478,7097788684374557591601152
478,7103474281847721209888768
478,7109157477418055485095936
479,7114838272514288804429824
479,7120516668564009241280512
479,7126192666993754749534208
479,7131866269229031417184256
479,7137537476693998859976704
479,7143206290811868579627008
479,7148872713004712837775360
479,7154536744693479688372224
479,7160198387298086393217024
479,7165857642237171387596800
479,7171514510928397075480576
479,7177168994788241523605504
480,7182821095232225021001728
480,7188470813674584735219712
480,7194118151528525967917056
480,7199763110206154509123584
480,7205405691118529250590720
480,7211045895675507566968832
480,7216683725285953621721088
480,7222319181357478521602048
480,7227952265296789282750464
480,7233582978509386035494912
480,7239211322399656513634304
481,7244837298370958732558336
481,7250460907825511467581440
481,7256082152164538135347200
481,7261701032787955408699392
481,7267317551094841368117248
481,7272931708482980235182080
481,7278543506349271468212224
481,7284152946089356100108288
481,7289760029097848666587136
481,7295364756768369418436608
481,7300967130493260853673984
481,7306567151663948494798848
482,7312164821670756205199360
482,7317760141902791298777088
482,7323353113748270957461504
482,7328943738594254869495808
482,7334532017826668851757056
482,7340117952830387527876608
482,7345701544989391094546432
482,7351282795686238114283520
482,7356861706302764521357312
482,7362438278219533865975808
482,7368012512816062800068608
483,7373584411470814634835968
483,7379153975561181087137792
483,7384721206463539187810304
483,7390286105553146054967296
483,7395848674204200097284096
483,7401408913789867857543168
483,7406966825682128320069632
483,7412522411252089664569344
483,7418075671869709019512832
483,7423626608903809642004480
483,7429175223722244126539776
483,7434721517691798841982976
484,7440265492178192857825280
484,7445807148546149884887040
484,7451346488159122323668992
484,7456883512379815250362368
484,7462418222569606596263936
484,7467950620089042142756864
484,7473480706297439310577664
484,7479008482553200692428800
484,7484533950213591788421120
484,7490057110634872002576384
484,7495577965172207669739520
485,7501096515179811642015744
485,7506612762010782227496960
485,7512126707017127886323712
485,7517638351549936881893376
485,7523147696959188302299136
485,7528654744593770313940992
485,7534159495801642296541184
485,7539661951929627610972160
485,7545162114323560701886464
485,7550659984328222673207296
485,7556155563287345583095808
486,7561648852543724113100800
486,7567139853438908477997056
486,7572628567313617816387584
486,7578114995507530811047936
486,7583599139359131070103552
486,7589081000206044281962496
486,7594560579384722535219200
486,7600037878230748187590656
486,7605512898078548250591232
486,7610985640261551155838976
486,7616456106112164206477312
486,7621924296961846591619072
487,7627390214140936513912832
487,7632853858978758563725312
487,7638315232803659152621568
487,7643774336942973227368448
487,7649231172722963066650624
487,7654685741468865525710848
487,7660138044504983304404992
487,7665588083154573278052352
487,7671035858739754155638784
487,7676481372581860814618624
487,7681924626001019099152384
488,7687365620316409960595456
488,7692804356846217917890560
488,7698240836907546231963648
488,7703675061816579040739328
488,7709107032888480427409408
488,7714536751437430927654912
488,7719964218776426739924992
488,7725389436217670567460864
488,7730812405072262380650496
488,7736233126650313233661952
488,7741651602260906609737728
488,7747067833212216532795392
489,7752481820811258459324416
489,7757893566364197442289664
489,7763303071176146267668480
489,7768710336551196592963584
489,7774115363792368481337344
489,7779518154201928229191680
489,7784918709080898739896320
489,7790317029729435333427200
489,7795713117446675422511104
489,7801106973530779314814976
489,7806498599278873304629248
490,7811887995987043230416896
490,7817275164950528822083584
490,7822660107463503583903744
490,7828042824819185389928448
490,7833423318309740920963072
490,7838801589226341499142144
490,7844177638859309116817408
490,7849551468497809346396160
490,7854923079430196011466752
490,7860292472943693359218688
490,7865659650324636578611200
490,7871024612858319329034240
491,7876387361829093598298112
491,7881747898520292393222144
491,7887106224214366104846336
491,7892462340192689234903040
491,7897816247735682802384896
491,7903167948122866956894208
491,7908517442632621534216192
491,7913864732542606963113984
491,7919209819129196255903744
491,7924552703668084893810688
491,7929893387433835560435712
492,7935231871700043497996288
492,7940568157739427775381504
492,7945902246823624055980032
492,7951234140223410083463168
492,7956563839208528514383872
492,7961891345047794292359168
492,7967216659009035592269824
492,7972539782359051944329216
492,7977860716363904144375808
492,7983179462288392415346688
492,7988496021396577172062208
493,7993810394951486963449856
493,7999122584215156053508096
493,8004432590448800514965504
493,8009740414912404838678528
493,8015046058865331818987520
493,8020349523565765281710080
493,8025650810270955971018752
493,8030949920237265572855808
493,8036246854720149535064064
493,8041541614973984194953216
493,8046834202252295486308352
493,8052124617807542043541504
494,8057412862891385784631296
494,8062698938754423475666944
494,8067982846646411142889472
494,8073264587816079389097984
494,8078544163511096886427648
494,8083821574978557855137792
494,8089096823464228296851456
494,8094369910213130110107648
494,8099640836469256548777984
494,8104909603475734357082112
494,8110176212474723911598080
495,8115440664707481498288128
495,8120702961414112351879168
495,8125963103834177319993344
495,8131221093205914400325632
495,8136476930766872248320000
495,8141730617753599865782272
495,8146982155401640158429184
495,8152231544945726430642176
495,8157478787619520392462336
495,8162723884655979379294208
495,8167966837286750761517056
495,8173207646742964365950976
496,8178446314254543133605888
496,8183682841050656238731264
496,8188917228359463538262016
496,8194149477408108055625728
496,8199379589423000522326016
496,8204607565629511214039040
496,8209833407252080546021376
496,8215057115514307119939584
496,8220278691638771630211072
496,8225498136847183966633984
496,8230715452360382140645376
497,8235930639398194846367744
497,8241143699179512327569408
497,8246354632922481798676480
497,8251563441844119823974400
497,8256770127160779395301376
497,8261974690087518571855872
497,8267177131838940146302976
497,8272377453628327282606080
497,8277575656668355406856192
497,8282771742170570368745472
497,8287965711345787873525760
497,8293157565403769211977728
498,8298347305553438156259328
498,8303534933002787544367104
498,8308720448958942630903808
498,8313903854628061229088768
498,8319085151215491550806016
498,8324264339925498402439168
498,8329441421961693755342848
498,8334616398526593290469376
498,8339789270821877317632000
498,8344960040048291991257088
498,8350128707405723398569984
499,8355295274093180379725824
499,8360459741308711849689088
499,8365622110249483033903104
499,8370782382111825934155776
499,8375940558091056792469504
499,8381096639381746674040832
499,8386250627177448736817152
499,8391402522670875398897664
499,8396552327053795259318272
499,8401700041517232814030848
499,8406845667251151702065152
500,8411989205444629725446144
500,8417130657286086482460672
500,8422270023962694957137920
500,8427407306661025764343808
500,8432542506566669192658944
500,8437675624864380159524864
500,8442806662737910707519488
500,8447935621370151738277888
500,8453062501943195289518080
500,8458187305638230382084096
500,8463310033635541946204160
500,8468430687114520485167104
501,8473549267253703951253504
501,8478665775230700436324352
501,8483780212222309504647168
501,8488892579404400860069888
501,8494002877952055006199808
501,8499111109039294810947584
501,8504217273839489233453056
501,8509321373524991473090560
501,8514423409267251712360448
501,8519523382236981399388160
501,8524621293603934204592128
502,8529717144537033795960832
502,8534810936204266464870400
502,8539902669772788500267008
502,8544992346408920819957760
502,8550079967278110315905024
502,8555165533544837512429568
502,8560249046372811987222528
502,8565330506924877882064896
502,8570409916362934445932544
502,8575487275848198028001280
502,8580562586540829489233920
502,8585635849600211227770880
503,8590707066184787191398400
503,8595776237452289437073408
503,8600843364559453589340160
503,8605908448662192786505728
503,8610971490915658883923968
503,8616032492474004083310592
503,8621091454490569911304192
503,8626148378117875408306176
503,8631203264507563441389568
503,8636256114810450096422912
503,8641306930176431262531584
504,8646355711754610407374848
504,8651402460693228783927296
504,8656447178139612817129472
504,8661489865240346976321536
504,8666530523141071911780352
504,8671569152986663769604096
504,8676605755921139702431744
504,8681640333087477480816640
504,8686672885628133036785664
504,8691703414684446684610560
504,8696731921397098387341312
505,8701758406905741610844160
505,8706782872349351216152576
505,8711805318866017301037056
505,8716825747592889365430272
505,8721844159666416829595648
505,8726860556222139654471680
505,8731874938394720553926656
505,8736887307318071696293888
505,8741897664125190421872640
505,8746906009948340705296384
505,8751912345918726738018304
505,8756916673166971817164800
506,8761918992822769379442688
506,8766919306014936688230400
506,8771917613871535092662272
506,8776913917519659574231040
506,8781908218085718993403904
506,8786900516695238521126912
506,8791890814472884334886912
506,8796879112542547370573824
506,8801865412027208031010816
506,8806849714049129459482624
506,8811832019729679298592768
507,8816812330189353312583680
507,8821790646547950407254016
507,8826766969924331038048256
507,8831741301436535321657344
507,8836713642201892557684736
507,8841683993336763530608640
507,8846652355956800355303424
507,8851618731176767162155008
507,8856583120110619553955840
507,8861545523871507827130368
507,8866505943571786635411456
507,8871464380322932311719936
508,8876420835235622325059584
508,8881375309419791115091968
508,8886327803984433597382656
508,8891278320037785552027648
508,8896226858687344024748032
508,8901173421039664389685248
508,8906118008200551475445760
508,8911060621275004804268032
508,8916001261367221813248000
508,8920939929580538798538752
508,8925876627017542584500224
509,8930811354779944895905792
509,8935744113968677920964608
509,8940674905683916859899904
509,8945603731024969329541120
509,8950530591090329050415104
509,8955455486977698395324416
509,8960378419784002347991040
509,8965299390605365954478080
509,8970218400537103585771520
509,8975135450673623374757888
509,8980050542108679545552896
509,8984963675935163033845760
510,8989874853245134772895744
510,8994784075129929846489088
510,8999691342680006091341824
510,9004596656985120190758912
510,9009500019134031321890816
510,9014401430214991855747072
510,9019300891315204043833344
510,9024198403521269915975680
510,9029093967918799364554752
510,9033987585592790249111552
510,9038879257627334191087616
511,9043768985105791593742336
511,9048656769110642392039424
511,9053542610723665367531520
511,9058426511025862986432512
511,9063308471097381942722560
511,9068188492017582951366656
511,9073066574865106246565888
511,9077942720717686898163712
511,9082816930652418952134656
511,9087689205745509543706624
511,9092559547072317552066560
512,9097427955707669280456704
512,9102294432725358092484608
512,9107158979198450428542976
512,9112021596199276142133248
512,9116882284799419909931008
512,9121741046069565539221504
512,9126597881079698905104384
512,9131452790899016682438656
512,9136305776595997212803072
512,9141156839238188977356800
512,9146005979892458631200768
512,9150853199624888997904384
513,9155698499500775848280064
513,9160541880584679439990784
513,9165383343940334323236864
513,9170222890630723428941824
513,9175060521718031897853952
513,9179896238263690030219264
513,9184730041328381875716096
513,9189561931971980808945664
513,9194391911253611806457856
513,9199219980231618160754688
513,9204046139963587250094080
514,9208870391506295777656832
514,9213692735915797818376192
514,9218513174247410860294144
514,9223331707555585881800704
514,9228148336894126394966016
514,9232963063315991950786560
514,9237775887873367932403712
514,9242586811617687029940224
514,9247395835599693665009664
514,9252202960869234611060736
514,9257008188475574673473536
514,9261811519467041281015808
515,9266612954891400295481344
515,9271412495795337394388992
515,9276210143225087283691520
515,9281005898226032118333440
515,9285799761842720829603840
515,9290591735119017301508096
515,9295381819098074600964096
515,9300170014822203981299712
515,9304956323332938233020416
515,9309740745671121878122496
515,9314523282876884326547456
516,9319303935989541091934208
516,9324082706047657142386688
516,9328859594089006098284544
516,9333634601150704450011136
516,9338407728269082708934656
516,9343178976479695071084544
516,9347948346817321564635136
516,9352715840316077571571712
516,9357481458009334370795520
516,9362245200929606395232256
516,9367007070108729472974848
516,9371767066577829688770560
517,9376525191367211714871296
517,9381281445506562821980160
517,9386035830024606060642304
517,9390788345949557675261952
517,9395538994308686869954560
517,9400287776128773222563840
517,9405034692435602026004480
517,9409779744254362646478848
517,9414522932609411226533888
517,9419264258524507982004224
517,9424003723022528365461504
518,9428741327125694994448384
518,9433477071855386525433856
518,9438210958232485546164224
518,9442942987276862105845760
518,9447673160007735566139392
518,9452401477443787344052224
518,9457127940602659474505728
518,9461852550501483965054976
518,9466575308156535977279488
518,9471296214583418510376960
518,9476015270797018377748480
519,9480732477811391316623360
519,9485447836639985326358528
519,9490161348295584833863680
519,9494873013789957432541184
519,9499582834134369278361600
519,9504290810339334908018688
519,9508996943414596837834752
519,9513701234369247970328576
519,9518403684211521140817920
519,9523104293949048962940928
519,9527803064588711357317120
519,9532499997136563610845184
520,9537195092598098369708032
520,9541888351978064177004544
520,9546579776280304411475968
520,9551269366508169604366336
520,9555957123664208201777152
520,9560643048750161195958272
520,9565327142767211233411072
520,9570009406715647607439360
520,9574689841595149725990912
520,9579368448404721613406208
520,9584045228142641444552704
521,9588720181806265050071040
521,9593393310392526280065024
521,9598064614897421608026112
521,9602734096316392382922752
521,9607401755644081089806336
521,9612067593874447313928192
521,9616731612000695800037376
521,9621393811015339803148288
521,9626054191910241890729984
521,9630712755676497978589184
521,9635369503304553294987264
521,9640024435784049909301248
522,9644677554103876124147712
522,9649328859252457459417088
522,9653978352217286353354752
522,9658626033985253948784640
522,9663271905542490105577472
522,9667915967874483659735040
522,9672558221965997597786112
522,9677198668800930544091136
522,9681837309362853631754240
522,9686474144634240629735424
522,9691109175597101450526720
523,9695742403232651437670400
523,9700373828521435919810560
523,9705003452443291555987456
523,9709631275977374252924928
523,9714257300102105477939200
523,9718881525795204471193600
523,9723503954033789177430016
523,9728124585794150760185856
523,9732743422051991972478976
523,9737360463782216703410176
523,9741975711959138284077056
523,9746589167556307688882176
524,9751200831546618762231808
524,9755810704902177222033408
524,9760418788594633519661056
524,9765025083594596576919552
524,9769629590872333865713664
524,9774232311397148637790208
524,9778833246137906058231808
524,9783432396062558611570688
524,9788029762138410242277376
524,9792625345332279563517952
524,9797219146610005935915008
525,9801811166936902586597376
525,9806401407277627760181248
525,9810989868596070902136832
525,9815576551855462180454400
525,9820161458018301618683904
525,9824744588046573844299776
525,9829325942901355099193344
525,9833905523543240588918784
525,9838483330931923575898112
525,9843059366026710775496704
525,9847633629785908175699968
526,9852206123167332138221568
526,9856776847128137599811584
526,9861345802624689223237632
526,9865912990612748228362240
526,9870478412047388640280576
526,9875042067882973667000320
526,9879603959073185764212736
526,9884164086571129714507776
526,9888722451329124321460224
526,9893279054298874208321536
526,9897833896431362443837440
526,9902386978676904229339136
527,9906938301985237093056512
527,9911487867305327616589824
527,9916035675585463776706560
527,9920581727773282862628864
527,9925126024815769328549888
527,9929668567659280563437568
527,9934209357249448106786816
527,9938748394531194828488704
527,9943285680448863777849344
527,9947821215946046384898048
527,9952355001965771438948352
528,9956887039450309667586048
528,9961417329341259636015104
528,9965945872579637941370880
