Temperature (K), B_2V
468,16334414206976025677529088
468,16341377585558772443512832
468,16348338043676339759742976
469,16355295583158203305689088
469,16362250205832384914391040
469,16369201913525250708996096
469,16376150708061753768411136
469,16383096591265258033643520
469,16390039564957669304303616
469,16396979630959327864422400
469,16403916791089113709150208
469,16410851047164328433156096
469,16417782401000826227130368
469,16424710854412949453275136
469,16431636409213492138082304
470,16438559067213760101875712
470,16445478830223570958811136
470,16452395700051249821908992
470,16459309678503573468479488
470,16466220767385877714305024
470,16473128968501943597006848
470,16480034283654115487645696
470,16486936714643185126604800
470,16493836263268507587706880
470,16500732931327887461580800
470,16507626720617703409713152
471,16514517632932805085233152
471,16521405670066581852389376
471,16528290833810881182171136
471,16535173125956158976163840
471,16542052548291288440504320
471,16548929102603751211925504
471,16555802790679495623835648
471,16562673614303029048115200
471,16569541575257334143254528
471,16576406675323956901183488
471,16583268916282965845082112
472,16590128299912964914282496
472,16596984827991071989432320
472,16603838502292927482429440
472,16610689324592730843643904
472,16617537296663208349663232
472,16624382420275645315547136
472,16631224697199802342965248
472,16638064129204044169216000
472,16644900718055202228273152
472,16651734465518755039412224
472,16658565373358667145936896
472,16665393443337404147564544
473,16672218677216048664543232
473,16679041076754205848371200
473,16685860643710039889018880
473,16692677379840231065255936
473,16699491286900106741153792
473,16706302366643392257982464
473,16713110620822515876888576
473,16719916051188394030530560
473,16726718659490497895071744
473,16733518447476902782304256
473,16740315416894178617982976
474,16747109569487538118197248
474,16753900907000660695711744
474,16760689431175928683167744
474,16767475143754156750143488
474,16774258046474810946486272
474,16781038141075884148260864
474,16787815429293945449873408
474,16794589912864191703678976
474,16801361593520335850831872
474,16808130472994647723474944
474,16814896553018076451307520
474,16821659835320022828318720
475,16828420321628594863341568
475,16835178013670369409368064
475,16841932913170596174495744
475,16848685021853021628268544
475,16855434341440071537786880
475,16862180873652719971205120
475,16868924620210485002764288
475,16875665582831579036647424
475,16882403763232674731261952
475,16889139163129158402310144
475,16895871784234941044228096
476,16902601628262544229531648
476,16909328696923123731136512
476,16916052991926411540299776
476,16922774514980681506881536
476,16929493267792910400618496
476,16936209252068642619654144
476,16942922469511962273251328
476,16949632921825667127967744
476,16956340610711086071545856
476,16963045537868160717291520
476,16969747704995496943681536
476,16976447113790278995017728
477,16983143765948293103747072
477,16989837663163981177552896
477,16996528807130322687754240
477,17003217199539034385285120
477,17009902842080349109878784
477,17016585736443142491602944
477,17023265884314928655892480
477,17029943287381883845869568
477,17036617947328739048161280
477,17043289865838846564892672
477,17049959044594306715222016
478,17056625485275673630081024
478,17063289189562270932271104
478,17069950159131972693131264
478,17076608395661347313942528
478,17083263900825586658967552
478,17089916676298445925908480
478,17096566723752387527311360
478,17103214044858544583344128
478,17109858641286577040392192
478,17116500514704879976972288
478,17123139666780482672001024
479,17129776099179027129958400
479,17136409813564826062946304
479,17143040811600783433793536
479,17149669094948525452558336
479,17156294665268321119633408
479,17162917524219034981105664
479,17169537673458234502938624
479,17176155114642108466593792
479,17182769849425524951089152
479,17189381879462001268228096
479,17195991206403714700017664
479,17202597831901489613766656
480,17209201757604823231889408
480,17215802985161868452036608
480,17222401516219440289546240
480,17228997352423050237181952
480,17235590495416798890950656
480,17242180946843549896278016
480,17248768708344777476669440
480,17255353781560635153186816
480,17261936168129966481866752
480,17268515869690219154374656
480,17275092887877636124049408
481,17281667224327030120120320
481,17288238880671921086660608
481,17294807858544544772521984
481,17301374159575775421923328
481,17307937785395190198960128
481,17314498737630987583225856
481,17321057017910167758438400
481,17327612627858294241755136
481,17334165569099689304784896
481,17340715843257356664176640
481,17347263451952972891684864
481,17353808396806898151587840
482,17360350679438165463269376
482,17366890301464549420695552
482,17373427264502542570094592
482,17379961570167239445839872
482,17386493220072458977017856
482,17393022215830804616970240
482,17399548559053451742412800
482,17406072251350375286702080
482,17412593294330216595849216
482,17419111689600276986068992
482,17425627438766653035249664
483,17432140543434066931744768
483,17438651005205984585973760
483,17445158825684579123200000
483,17451664006470724441079808
483,17458166549164020979466240
483,17464666455362769950605312
483,17471163726663964749201408
483,17477658364663359671894016
483,17484150370955403345264640
483,17490639747133210808549376
483,17497126494788739607298048
483,17503610615512527800369152
484,17510092110893932330614784
484,17516570982521006618312704
484,17523047231980494118715392
484,17529520860857914221395968
484,17535991870737461318516736
484,17542460263202127211397120
484,17548926039833542196723712
484,17555389202212157602660352
484,17561849751917091170025472
484,17568307690526204361703424
484,17574763019616143164833792
485,17581215740762211389276160
485,17587665855538520991465472
485,17594113365517837455589376
485,17600558272271788099502080
485,17607000577370602229202944
485,17613440282383373131841536
485,17619877388877849769803776
485,17626311898420561334763520
485,17632743812576793625362432
485,17639173132910541802569728
485,17645599860984587699093504
486,17652023998360439689838592
486,17658445546598347724292096
486,17664864507257361308581888
486,17671280881895237163679744
486,17677694672068458552754176
486,17684105879332381310058496
486,17690514505240965405474816
486,17696920551347047674937344
486,17703324019202157136838656
486,17709724910356624513695744
486,17716123226359511365189632
486,17722518968758665922740224
487,17728912139100708057120768
487,17735302738930941231628288
487,17741690769793543628128256
487,17748076233231422118166528
487,17754459130786220852903936
487,17760839463998379245174784
487,17767217234407138411937792
487,17773592443550461717381120
487,17779965092965101344915456
487,17786335184186587559755776
487,17792702718749228708921344
488,17799067698186158465875968
488,17805430124029155441901568
488,17811789997808913769037824
488,17818147321054882038808576
488,17824502095295233237450752
488,17830854322056933465391104
488,17837204002865810656722944
488,17843551139246412845285376
488,17849895732722085474074624
488,17856237784814947772923904
488,17862577297045948593078272
488,17868914270934810572619776
489,17875248708000015104081920
489,17881580609758898971213824
489,17887909977727544827314176
489,17894236813420828439871488
489,17900561118352438017916928
489,17906882894034895686860800
489,17913202141979465146695680
489,17919518863696244013793280
489,17925833060694086511493120
489,17932144734480730171637760
489,17938453886562651953168384
490,17944760518445141256568832
490,17951064631632314956251136
490,17957366227627080893333504
490,17963665307931129285705728
490,17969961874045044397178880
490,17976255927468169246015488
490,17982547469698605604929536
490,17988836502233370767392768
490,17995123026568199979139072
490,18001407044197733269241856
490,18007688556615390896062464
490,18013967565313343282479104
491,18020244071782715026833408
491,18026518077513342237278208
491,18032789583993905675763712
491,18039058592711926463070208
491,18045325105153763931324416
491,18051589122804576969293824
491,18057850647148351939674112
491,18064109679667887646703616
491,18070366221844870498091008
491,18076620275159739213545472
491,18082871841091807231344640
492,18089120921119232643563520
492,18095367516718975246401536
492,18101611629366826604953600
492,18107853260537433675530240
492,18114092411704262298435584
492,18120329084339663769960448
492,18126563279914763173232640
492,18132794999899551720013824
492,18139024245762886750699520
492,18145251018972420867358720
492,18151475320994642735923200
493,18157697153295003787722752
493,18163916517337621866741760
493,18170133414585620532035584
493,18176347846500862769758208
493,18182559814544127086821376
493,18188769320174980809359360
493,18194976364851908931747840
493,18201180950032191710035968
493,18207383077172018478579712
493,18213582747726395308244992
493,18219779963149183661113344
493,18225974724893096095514624
494,18232167034409734920732672
494,18238356893149555689783296
494,18244544302561843577094144
494,18250729264094769213079552
494,18256911779195360766853120
494,18263091849309493208809472
494,18269269475881946292682752
494,18275444660356312213749760
494,18281617404175105130496000
494,18287787708779670970302464
494,18293955575610228231634944
495,18300121006105895901331456
495,18306284001704607555256320
495,18312444563843238059835392
495,18318602693957463985618944
495,18324758393481877423915008
495,18330911663849964511952896
495,18337062506494034565922816
495,18343210922845348929994752
495,18349356914333938440208384
495,18355500482388831057739776
495,18361641628437882217693184
495,18367780353907798451421184
496,18373916660224244760707072
496,18380050548811674966556672
496,18386182021093524982726656
496,18392311078492066786836480
496,18398437722428440632623104
496,18404561954322740949286912
496,18410683775593904672342016
496,18416803187659732718452736
496,18422920191936995212132352
496,18429034789841268276985856
496,18435146982787114424336384
497,18441256772187923639435264
497,18447364159456018608160768
497,18453469146002564522704896
497,18459571733237732290330624
497,18465671922570432245399552
497,18471769715408636271919104
497,18477865113159124400472064
497,18483958117227645869490176
497,18490048729018738736627712
497,18496136949935961806995456
497,18502222781381740014338048
497,18508306224757373010968576
498,18514387281463161869303808
498,18520465952898153531310080
498,18526542240460499438272512
498,18532616145547139850698752
498,18538687669553887600181248
498,18544756813875634247827456
498,18550823579906049436549120
498,18556887969037741952335872
498,18562949982662236101935104
498,18569009622170031842394112
498,18575066888950493111910400
499,18581121784391895074471936
499,18587174309881479954432000
499,18593224466805358252261376
499,18599272256548622561181696
499,18605317680495218718146560
499,18611360740028113307566080
499,18617401436529081060425728
499,18623439771378906717749248
499,18629475745957260476547072
499,18635509361642798921547776
499,18641540619813061945982976
500,18647569521844524291194880
500,18653596069112606284054528
500,18659620262991622297354240
500,18665642104854873091604480
500,18671661596074598570393600
500,18677678738021891881041920
500,18683693532066892688130048
500,18689705979578617522290688
500,18695716081925022057234432
500,18701723840473013994651648
500,18707729256588425146925056
500,18713732331636084451573760
501,18719733066979699859652608
501,18725731463981957120000000
501,18731727524004483272015872
501,18737721248407825170825216
501,18743712638551518206754816
501,18749701695794045503143936
501,18755688421492784229253120
501,18761672817004121564381184
501,18767654883683370946002944
501,18773634622884810724474880
501,18779612035961666983165952
502,18785587124266115685941248
502,18791559889149256907358208
502,18797530331961241534201856
502,18803498454051054369636352
502,18809464256766737471504384
502,18815427741455282778144768
502,18821388909462576273817600
502,18827347762133488183017472
502,18833304300811930952531968
502,18839258526840670272880640
502,18845210441561486139588608
502,18851160046315168558219264
503,18857107342441386547871744
503,18863052331278821285167104
503,18868995014165112417157120
503,18874935392436920338350080
503,18880873467429808079110144
503,18886809240478307877650432
503,18892742712916013521829888
503,18898673886075361305821184
503,18904602761287857663377408
503,18910529339883969646166016
503,18916453623193120628801536
504,18922375612543701046263808
504,18928295309263137113374720
504,18934212714677744795910144
504,18940127830112925231611904
504,18946040656892954276790272
504,18951951196341188664754176
504,18957859449779887764668416
504,18963765418530344578056192
504,18969669103912851379060736
504,18975570507246585897811968
504,18981469629849845396144128
505,18987366473039834066714624
505,18993261038132766112219136
505,18999153326443820648235008
505,19005043339287255519854592
505,19010931077976183963385856
505,19016816543822843041808384
505,19022699738138398223761408
505,19028580662232988480700416
505,19034459317415786416439296
505,19040335704994972497346560
505,19046209826277704987574272
505,19052081682570117801574400
506,19057951275177380633640960
506,19063818605403664598171648
506,19069683674552120754831360
506,19075546483924905878355968
506,19081407034823156688748544
506,19087265328547122995265536
506,19093121366395905703411712
506,19098975149667723102912512
506,19104826679659760543858688
506,19110675957668204796444672
506,19116522984988271968256000
507,19122367762914160259629056
507,19128210292739116535644160
507,19134050575755404113870848
507,19139888613254223307472896
507,19145724406525868191514624
507,19151557956859632113680384
507,19157389265543801251823616
507,19163218333865665351385088
507,19169045163111590739836928
507,19174869754566895772631040
507,19180692109516009746989056
507,19186512229242243121152000
508,19192330115028047359901696
508,19198145768154862463221760
508,19203959189903138441134080
508,19209770381552373968404480
508,19215579344381032632680448
508,19221386079666673930993664
508,19227190588685869517897728
508,19232992872714181730631680
508,19238792933026221571178496
508,19244590770895665886134272
508,19250386387595167172395008
509,19256179784396435181535232
509,19261970962570245509742592
509,19267759923386308601315328
509,19273546668113471612125184
509,19279331198019570233245696
509,19285113514371482378043392
509,19290893618435115297275904
509,19296671511475457118699520
509,19302447194756452293017600
509,19308220669541166950121472
509,19313991937091675082457088
509,19319760998669064987475968
510,19325527855533518724530176
510,19331292508944226215526400
510,19337054960159460406853632
510,19342815210436448420364288
510,19348573261031588449222656
510,19354329113200224272121856
510,19360082768196829936877568
510,19365834227274840109219840
510,19371583491686821871484928
510,19377330562684290039021568
510,19383075441517969153196032
511,19388818129437471358844928
511,19394558627691575577149440
511,19400296937528064296878080
511,19406033060193766524059648
511,19411766996934596436688896
511,19417498748995549089759232
511,19423228317620575861211136
511,19428955704052769135525888
511,19434680909534332238954496
511,19440403935306356101218304
511,19446124782609180032761856
512,19451843452682086782074880
512,19457559946763482924318720
512,19463274266090804372045824
512,19468986411900520670167040
512,19474696385428268139937792
512,19480404187908673785298944
512,19486109820575445487190016
512,19491813284661341938778112
512,19497514581398237069967360
512,19503213712017038443020288
512,19508910677747768856936448
512,19514605479819446088368128
513,19520298119460211740639232
513,19525988597897266819235840
513,19531676916356940451282944
513,19537363076064535266721792
513,19543047078244524966805504
513,19548728924120399705276416
513,19554408614914751987712000
513,19560086151849259491655680
513,19565761536144659296813056
513,19571434769020760769953792
513,19577105851696518579355648
514,19582774785389899550818304
514,19588441571317972861976576
514,19594106210696905747333120
514,19599768704741924843552768
514,19605429054667406383775744
514,19611087261686700103958528
514,19616743327012343991238656
514,19622397251855952614785024
514,19628049037428161291223040
514,19633698684938797883326464
514,19639346195596637986881536
514,19644991570609722758266880
515,19650634811185045381840896
515,19656275918528761523339264
515,19661914893846107725496320
515,19667551738341397113077760
515,19673186453218075227455488
515,19678819039678638422228992
515,19684449498924724057538560
515,19690077832157050370523136
515,19695704040575420770287616
515,19701328125378779672477696
515,19706950087765092240195584
516,19712569928931554837397504
516,19718187650074277201313792
516,19723803252388707644211200
516,19729416737069199261696000
516,19735028105309319170359296
516,19740637358301689593987072
516,19746244497238035108200448
516,19751849523309285719670784
516,19757452437705344937885696
516,19763053241615287343644672
516,19768651936227341409189888
516,19774248522728756354220032
517,19779843002305956764712960
517,19785435376144473873448960
517,19791025645428902610337792
517,19796613811343026156470272
517,19802199875069699980001280
517,19807783837790899080790016
517,19813365700687700810530816
517,19818945464940332117393408
517,19824523131728139481251840
517,19830098702229541669044224
517,19835672177622124224053248
518,19841243559082596516233216
518,19846812847786744497569792
518,19852380044909495126589440
518,19857945151624924958294016
518,19863508169106230079389696
518,19869069098525717518352384
518,19874627941054770885689344
518,19880184697864017877663744
518,19885739370123111232962560
518,19891291959000844696813568
518,19896842465665221740462080
519,19902390891283253697708032
519,19907937237021191693139968
519,19913481504044346253508608
519,19919023693517211861778432
519,19924563806603368172879872
519,19930101844465553028153344
519,19935637808265645275480064
519,19941171699164638999478272
519,19946703518322716535947264
519,19952233266899089558077440
519,19957760946052226709716992
519,19963286556939656036876288
520,19968810100718115311583232
520,19974331578543393118093312
520,19979850991570487766679552
520,19985368340953529984221184
520,19990883627845727079628800
520,19996396853399547627438080
520,20001908018766493834543104
520,20007417125097307698626560
520,20012924173541773439664128
520,20018429165248923658354688
520,20023932101366867537428480
521,20029432983042893920862208
521,20034931811423428364206080
521,20040428587654067494322176
521,20045923312879540354678784
521,20051415988243704110383104
521,20056906614889617062625280
521,20062395193959469929201664
521,20067881726594555779743744
521,20073366213935459014279168
521,20078848657121759010488320
521,20084329057292262051938304
521,20089807415584997033115648
522,20095283733137005006028800
522,20100758011084644122886144
522,20106230250563293283352576
522,20111700452707549703045120
522,20117168618651224618565632
522,20122634749527214438481920
522,20128098846467569462804480
522,20133560910603588372267008
522,20139020943065637839699968
522,20144478944983320033755136
522,20149934917485373834657792
523,20155388861699709193945088
523,20160840778753364184793088
523,20166290669772599491297280
523,20171738535882838278930432
523,20177184378208653309640704
523,20182628197873784121720832
523,20188069996001149914710016
523,20193509773712858139328512
523,20198947532130152957870080
523,20204383272373462488842240
523,20209816995562424576770048
523,20215248702815800892850176
524,20220678395251554244362240
524,20226106073986788445126656
524,20231531740137885754458112
524,20236955394820287833833472
524,20242377039148658955649024
524,20247796674236881708253184
524,20253214301197936736862208
524,20258629921144048772448256
524,20264043535186622207229952
524,20269455144436198144999424
524,20274864750002561775304704
525,20280272352994622114365440
525,20285677954520519379255296
525,20291081555687564858359808
525,20296483157602202256670720
525,20301882761370183789445120
525,20307280368096308189200384
525,20312675978884635454078976
525,20318069594838443898175488
525,20323461217060157137092608
525,20328850846651382742646784
525,20334238484712950897573888
526,20339624132344841381085184
526,20345007790646260878278656
526,20350389460715604325433344
526,20355769143650446320074752
526,20361146840547601250516992
526,20366522552502998741811200
526,20371896280611842569535488
526,20377268025968468925874176
526,20382637789666440908898304
526,20388005572798587177271296
526,20393371376456765727047680
526,20398735201732241848795136
527,20404097049715310170472448
527,20409456921495560945401856
527,20414814818161742613315584
527,20420170740801851994669056
527,20425524690503039801360384
527,20430876668351670766272512
527,20436226675433370887913472
527,20441574712832911466299392
527,20446920781634239167725568
527,20452264882920604873785344
527,20457607017774430537383936
528,20462947187277257643130880
528,20468285392509987725508608
528,20473621634552616080900096
528,20478955914484416451182592
528,20484288233383820764643328
528,20489618592328543690031104
528,20494946992395406542897152
528,20500273434660521969188864
528,20505597920199250995576832
528,20510920450086057000566784
528,20516241025394707577962496
528,20521559647198167162683392
529,20526876316568601325731840
529,20532191034577428313800704
529,20537503802295215970058240
529,20542814620791840647938048
529,20548123491136298232578048
529,20553430414396940364021760
529,20558735391641178084474880
529,20564038423935765306146816
529,20569339512346652782362624
529,20574638657938962337759232
529,20579935861777120012271616
530,20585231124924722917146624
530,20590524448444586479583232
530,20595815833398800277307392
530,20601105280848655024128000
530,20606392791854664044773376
530,20611678367476546095022080
530,20616962008773306966081536
530,20622243716803140700340224
530,20627523492623481130975232
530,20632801337291019061821440
530,20638077251861612073058304
530,20643351237390417665196032
531,20648623294931798769795072
531,20653893425539340929335296
531,20659161630265878067019776
531,20664427910163496781742080
531,20669692266283489103446016
531,20674954699676412622667776
531,20680215211392034655961088
531,20685473802479336540864512
531,20690730473986633894985728
531,20695985226961409112276992
531,20701238062450354312708096
532,20706488981499513076187136
532,20711737985154052809293824
532,20716985074458445133905920
532,20722230250456397167722496
532,20727473514190877294067712
532,20732714866704029262544896
532,20737954309037369757532160
532,20743191842231479160537088
532,20748427467326366622416896
532,20753661185361156530765824
532,20758892997374307553247232
533,20764122904403475198640128
533,20769350907485571946381312
533,20774577007656771541532672
533,20779801205952530469617664
533,20785023503407489172373504
533,20790243901055579421933568
533,20795462399929959896317952
533,20800679001063084898910208
533,20805893705486644228915200
533,20811106514231554591424512
533,20816317428328006842056704
533,20821526448805474576891904
534,20826733576692623938158592
534,20831938813017468233056256
534,20837142158807209019965440
534,20842343615088296237989888
534,20847543182886501221400576
534,20852740863226805030486016
534,20857936657133480055930880
534,20863130565630038479208448
534,20868322589739275222253568
534,20873512730483229292756992
534,20878700988883175194230784
535,20883887365959726005223424
535,20889071862732721710170112
535,20894254480221220609458176
535,20899435219443632463413248
535,20904614081417559578509312
535,20909791067159942836256768
535,20914966177686898484445184
535,20920139414013898525769728
535,20925310777155633278877696
535,20930480268126088687779840
535,20935647887938473307406336
535,20940813637605385807331328
536,20945977518138540093865984
536,20951139530549023008096256
536,20956299675847169771831296
536,20961457955042598347341824
536,20966614369144179372589056
536,20971768919160091995799552
536,20976921606097712206315520
536,20982072430963814698057728
536,20987221394764332351356928
536,20992368498504558096416768
536,20997513743189024654229504
537,21002657129821581845987328
537,21007798659405263449096192
537,21012938332942523420377088
537,21018076151434999672864768
537,21023212115883591385219072
537,21028346227288570670874624
537,21033478486649449434054656
537,21038608894964992254672896
537,21043737453233280812843008
537,21048864162451696709009408
537,21053989023616844154535936
537,21059112037724665935822848
538,21064233205770426234437632
538,21069352528748556008292352
538,21074470007652914984648704
538,21079585643476533962080256
538,21084699437211795199098880
538,21089811389850389464481792
538,21094921502383221547991040
538,21100029775800539109392384
538,21105136211091924088520704
538,21110240809246168151228416
538,21115343571251371473633280
539,21120444498094972806889472
539,21125543590763646397972480
539,21130640850243439428632576
539,21135736277519600216702976
539,21140829873576762899693568
539,21145921639398784226033664
539,21151011575968868109123584
539,21156099684269475433021440
539,21161185965282414246756352
539,21166270419988788224720896
539,21171353049368897882423296
540,21176433854402502569492480
540,21181512836068567066607616
540,21186589995345356074778624
540,21191665333210459985149952
540,21196738850640781994098688
540,21201810548612508038463488
540,21206880428101132565348352
540,21211948490081475711991808
540,21217014735527614586290176
540,21222079165412973461110784
540,21227141780710298004488192
540,21232202582391590855114752
541,21237261571428188931751936
541,21242318748790746253361152
541,21247374115449195284398080
541,21252427672372815654289408
541,21257479420530174027890688
541,21262529360889171350126592
541,21267577494416987011416064
541,21272623822080113207410688
541,21277668344844406478602240
541,21282711063674963156271104
541,21287751979536269686341632
542,21292791093392030830690304
542,21297828406205393005445120
542,21302863918938703762817024
542,21307897632553679294824448
542,21312929548011378663489536
542,21317959666272092131688448
542,21322987988295504371908608
542,21328014515040617156837376
542,21333039247465697819754496
542,21338062186528390923681792
542,21343083333185628067069952
542,21348102688393688013340672
543,21353120253108115086508032
543,21358136028283873790001152
543,21363150014875151238168576
543,21368162213835481710329856
543,21373172626117793895415808
543,21378181252674277747982336
543,21383188094456427437883392
543,21388193152415127249616896
543,21393196427500565682978816
543,21398197920662213978226688
543,21403197632848924900327424
544,21408195565008868314447872
544,21413191718089548365824000
544,21418186093037747645186048
544,21423178690799673217646592
544,21428169512320750464270336
544,21433158558545803470700544
544,21438145830419024962387968
544,21443131328883881815310336
544,21448115054883123645906944
544,21453097009358967494672384
544,21458077193252853013020672
544,21463055607505614261977088
545,21468032253057419582636032
545,21473007130847689991782400
545,21477980241815296750387200
545,21482951586898406744784896
545,21487921167034482486673408
545,21492888983160410962132992
545,21497855036212293178228736
545,21502819327125723335884800
545,21507781856835492477140992
545,21512742626275854773125120
545,21517701636380282710917120
546,21522658888081720496619520
546,21527614382312313472417792
546,21532568120003713059258368
546,21537520102086758929268736
546,21542470329491728113860608
546,21547418803148214744645632
546,21552365523985151528271872
546,21557310492930861286031360
546,21562253710912906630004736
546,21567195178858339071164416
546,21572134897693479976042496
547,21577072868343954926469120
547,21582009091734852633362432
547,21586943568790497303461888
547,21591876300434650502791168
547,21596807287590352242868224
547,21601736531180054124691456
547,21606664032125520554491904
547,21611589791347906053144576
547,21616513809767677946757120
547,21621436088304663611310080
547,21626356627878059062591488
547,21631275429406398891425792
548,21636192493807620688183296
548,21641107821998957668597760
548,21646021414896973033504768
548,21650933273417718882631680
548,21655843398476444156821504
548,21660751790987890990776320
548,21665658451866067079790592
548,21670563382024383118704640
548,21675466582375605557264384
548,21680368053831843715219456
548,21685267797304558372257792
549,21690165813704647667351552
549,21695062103942275300065280
549,21699956668926986494672896
549,21704849509567755244797952
549,21709740626772859759362048
549,21714630021449938297159680
549,21719517694506002051760128
549,21724403646847495281049600
549,21729287879380114918604800
549,21734170393008973782450176
549,21739051188638604870025216
549,21743930267172828214198272
550,21748807629514858257448960
550,21753683276567282377031680
550,21758557209232082359812096
550,21763429428410565682790400
550,21768299935003408462774272
550,21773168729910715585921024
550,21778035814031887563751424
550,21782901188265775151972352
550,21787764853510533321588736
550,21792626810663711453216768
550,21797487060622240452182016
551,21802345604282441338454016
551,21807202442539973707038720
551,21812057576289900152487936
551,21816911006426617549422592
551,21821762733843968721682432
551,21826612759435105003372544
551,21831461084092576433176576
551,21836307708708361819127808
551,21841152634173731299655680
551,21845995861379383782539264
551,21850837391215395405299712
551,21855677224571215240232960
552,21860515362335682474278912
552,21865351805396974869413888
552,21870186554642707546898432
552,21875019610959868562767872
552,21879850975234814612865024
552,21884680648353271032840192
552,21889508631200344683053056
552,21894334924660566898245632
552,21899159529617841947934720
552,21903982446955421266608128
552,21908803677555989353070592
553,21913623222301569281163264
553,21918441082073625778978816
553,21923257257752979329515520
553,21928071750219836235448320
553,21932884560353767144292352
553,21937695689033805832650752
553,21942505137138303177326592
553,21947312905545064594276352
553,21952118995131182534885376
553,21956923406773281299103744
553,21961726141347255042441216
554,21966527199728469639430144
554,21971326582791599474868224
554,21976124291410829307281408
554,21980920326459609455788032
554,21985714688810883433365504
554,21990507379336976277700608
554,21995298398909512946810880
554,22000087748399654542245888
554,22004875428677874970787840
554,22009661440614021073993728
554,22014445785077424297345024
554,22019228462936758956326912
555,22024009475060063711264768
555,22028788822314874711310336
555,22033566505568028025946112
555,22038342525685805673873408
555,22043116883533892673339392
555,22047889579977381337104384
555,22052660615880719732834304
555,22057429992107840532119552
555,22062197709521989211783168
555,22066963768985861492834304
555,22071728171361556095827968
556,22076490917510553266028544
556,22081252008293766313017344
556,22086011444571502955986944
556,22090769227203452438839296
556,22095525357048775724498944
556,22100279834965937991188480
556,22105032661812940560662528
556,22109783838447067495137280
556,22114533365725070280884224
556,22119281244503094813786112
556,22124027475636745823846400
556,22128772059980970911072256
557,22133514998390176509591552
557,22138256291718103333601280
557,22142995940818019650895872
557,22147733946542502239535104
557,22152470309743612481503232
557,22157205031272754628788224
557,22161938111980821832269824
557,22166669552718045817864192
557,22171399354334155800313856
557,22176127517678210979463168
557,22180854043598737979211776
558,22185578932943653538103296
558,22190302186560337523769344
558,22195023805295534148681728
558,22199743789995412099694592
558,22204462141505568833011712
558,22209178860671047754055680
558,22213893948336230843285504
558,22218607405345031929724928
558,22223319232540686237564928
558,22228029430765896415051776
558,22232738000862755225075712
558,22237444943672848624386048
559,22242150260037075374964736
559,22246853950795861792391168
559,22251556016788989947150336
559,22256256458855674974044160
559,22260955277834577957093376
559,22265652474563771569799168
559,22270348049880761549979648
559,22275042004622443750096896
559,22279734339625185741635584
559,22284425055724762390593536
559,22289114153756390217220096
560,22293801634554658676539392
560,22298487498953646122467328
560,22303171747786825318531072
560,22307854381887140747280384
560,22312535402086884056236032
560,22317214809217861561614336
560,22321892604111291169112064
560,22326568787597755129266176
560,22331243360507337476407296
560,22335916323669559604150272
560,22340587677913294366048256
561,22345257424066950759186432
561,22349925562958297830522880
561,22354592095414563461136384
561,22359257022262404301455360
561,22363920344327944425963520
561,22368582062436633599279104
561,22373242177413530743996416
561,22377900690082973228204032
561,22382557601268804498751488
561,22387212911794326836609024
561,22391866622482249817260032
561,22396518734154677425799168
562,22401169247633215431114752
562,22405818163738928436215808
562,22410465483292206734245888
562,22415111207113036891422720
562,22419755336020705394294784
562,22424397870834017693073408
562,22429038812371195122417664
562,22433678161449909261172736
562,22438315918887269047468032
562,22442952085499833663619072
562,22447586662103560996519936
563,22452219649513945076596736
563,22456851048545835689181184
563,22461480860013580108431360
563,22466109084730902838247424
563,22470735723511086000898048
563,22475360777166771768524800
563,22479984246510035377586176
563,22484606132352462438268928
563,22489226435505050150240256
563,22493845156778276022124544
563,22498462296982011972157440
563,22503077856925584457728000
564,22507691837417868964659200
564,22512304239267015129300992
564,22516915063280803220815872
564,22521524310266330608566272
564,22526131981030196445708288
564,22530738076378497374224384
564,22535342597116668611133440
564,22539945544049720171692032
564,22544546917982035005931520
564,22549146719717506437611520
564,22553744950059405020233728
565,22558341609810520270962688
565,22562936699773049001476096
565,22567530220748715577049088
565,22572122173538630182633472
565,22576712558943396197040128
565,22581301377763041473462272
565,22585888630797082763984896
565,22590474318844495654813696
565,22595058442703650141765632
565,22599641003172482428960768
565,22604222001048301655293952
565,22608801437127905858551808
566,22613379312207569090510848
566,22617955627082972697460736
566,22622530382549325579288576
566,22627103579401252520329216
566,22631675218432845728972800
566,22636245300437686312501248
566,22640813826208779852578816
566,22645380796538638009630720
566,22649946212219179738595328
566,22654510074041860137943040
566,22659072382797528715755520
567,22663633139276523879006208
567,22668192344268677228527616
567,22672749998563249134501888
567,22677306102948971686133760
567,22681860658214083051388928
567,22686413665146245872615424
567,22690965124532577331314688
567,22695515037159700687749120
567,22700063403813715216171008
567,22704610225280157550116864
567,22709155502344023157243904
568,22713699235789843648741376
568,22718241426401527865540608
568,22722782074962507907203072
568,22727321182255730541985792
568,22731858749063498293051392
568,22736394776167701366702080
568,22740929264349624378851328
568,22745462214390058024173568
568,22749993627069303371071488
568,22754523503167034422722560
568,22759051843462491390607360
568,22763578648734373320327168
569,22768103919760795141931008
569,22772627657319407928999936
569,22777149862187343064072192
569,22781670535141152109101056
569,22786189676956914179637248
569,22790707288410171520319488
569,22795223370275942389776384
569,22799737923328695290822656
569,22804250948342443459739648
569,22808762446090603132354560
569,22813272417346139572928512
570,22817780862881455405006848
570,22822287783468420676190208
570,22826793179878458757480448
570,22831297052882357364719616
570,22835799403250487601922048
570,22840300231752692292124672
570,22844799539158217257910272
570,22849297326235904594935808
